gene,Control,Control,Control,M2b,M2b,M2b
Pigr,99,109,7,10,150,120
Fcmr,191,91,399,467,76,74
Il24,0,0,1,0,0,0
Il20,14,0,0,0,4,3
Il19,0,0,2,11,24,14
Il10,213,1693,130,1572,274,297
Mapkapk2,2165,2765,1965,2934,4685,4634
Dyrk3,2,7,0,9,6,13
Eif2d,28,16,41,40,26,48
Rassf5,28,23,94,64,43,52
Ikbke,147,115,90,102,544,600
Srgap2,447,308,544,381,607,482
Fam72a,1,3,1,7,20,12
Avpr1b,1,0,0,0,0,0
Ctse,7,6,13,1,11,4
Rab7b,1053,755,845,610,651,537
Slc26a9,21,4,12,23,10,9
Pm20d1,1,2,0,0,0,0
Slc41a1,60,41,70,100,175,92
Rab29,39,17,59,9,37,25
Nucks1,405,402,441,444,431,492
Slc45a3,1,9,10,23,13,13
Elk4,346,199,358,338,397,273
Mfsd4,5,0,0,0,3,0
Cdk18,58,89,103,105,24,22
Lemd1,0,0,0,0,0,0
Mir135b,0,0,0,0,0,0
Klhdc8a,0,0,0,0,0,1
Nuak2,144,121,98,106,262,194
Tmcc2,9,19,19,3,9,13
Dstyk,83,31,70,36,174,145
Rbbp5,333,162,219,179,316,340
Tmem81,3,1,0,2,0,23
Cntn2,0,12,0,0,10,0
Nfasc,0,13,1,0,11,0
Gm10538,0,0,0,0,2,0
Lrrn2,2,1,11,2,11,2
Mdm4,349,187,375,316,419,267
Pik3c2b,43,46,42,26,23,8
Ppp1r15b,943,889,1194,1057,1140,1449
Plekha6,40,29,13,12,38,47
Gm19461,0,0,0,0,2,1
Golt1a,0,0,0,0,0,3
Kiss1,0,0,0,0,0,0
Ren2,0,0,0,0,8,0
Ren1,0,0,0,0,8,0
Etnk2,0,0,2,0,0,0
Sox13,7,2,4,3,0,6
Snrpe,107,52,82,71,111,48
Zc3h11a,916,820,830,850,1769,1288
Zbed6,353,304,420,531,645,460
Lax1,41,46,42,69,127,62
Atp2b4,135,150,166,157,805,769
Mir6903,0,0,0,0,0,9
Optc,0,5,2,0,0,0
Prelp,11,11,38,11,41,34
Fmod,0,0,0,0,0,0
Btg2,267,127,341,373,487,487
Chit1,0,0,0,0,0,0
Chil1,0,0,0,4,51,39
Mybph,0,0,0,1,0,2
Adora1,0,0,0,0,0,1
Myog,0,0,0,0,0,0
Ppfia4,6,38,84,84,76,18
Tmem183a,276,249,121,173,386,412
4933406M09Rik,0,0,0,0,0,0
Cyb5r1,46,10,30,42,22,47
Adipor1,280,251,384,337,473,494
Klhl12,63,56,20,37,58,57
Rabif,31,41,64,60,78,59
Mgat4e,0,0,0,0,0,0
Kdm5b,117,165,170,138,367,339
Syt2,0,0,0,0,0,0
Ppp1r12b,9,41,108,26,97,67
Ube2t,1,13,0,1,7,5
Lgr6,0,0,0,0,0,0
Ptprv,0,1,10,6,2,5
Ptpn7,18,30,96,51,123,83
Arl8a,758,1046,628,682,984,809
Gpr37l1,0,0,0,0,0,0
Elf3,9,19,1,2,37,23
Rnpep,292,208,239,205,254,387
Timm17a,90,112,98,101,84,114
Lmod1,0,0,7,7,6,6
Shisa4,0,0,0,2,4,0
Ipo9,182,140,138,155,247,240
Nav1,165,98,123,82,216,237
Mir1231,0,0,0,0,0,0
Csrp1,100,80,133,158,188,139
Phlda3,1,8,0,2,1,11
Tnni1,1,0,0,14,0,0
Lad1,86,75,32,67,134,62
Tnnt2,0,1,0,0,0,0
Pkp1,0,0,0,0,0,0
Igfn1,0,9,4,0,0,0
Tmem9,12,16,5,6,12,7
Ascl5,0,0,0,0,0,0
Cacna1s,18,22,1,7,29,5
Gm15850,0,0,0,0,0,0
Kif21b,288,149,303,266,458,291
5730559C18Rik,7,2,5,0,6,5
Gpr25,0,0,0,0,0,0
Camsap2,411,346,458,336,682,709
9230116N13Rik,17,1,6,20,0,0
Ddx59,29,30,63,5,58,45
Kif14,0,0,1,21,0,2
Zfp281,225,200,145,251,450,203
Gm19705,0,0,0,1,13,0
Platr22,0,0,0,0,0,0
Nr5a2,8,0,12,0,4,4
Mir181a-1,0,0,0,0,0,2
Mir181b-1,0,0,0,0,0,0
Ptprc,3231,2399,4285,4069,4057,3809
Atp6v1g3,7,0,0,0,0,0
Nek7,632,449,542,431,419,464
Gm5833,20,0,0,0,0,0
Lhx9,0,7,0,0,0,0
2310009B15Rik,33,23,14,14,32,24
Dennd1b,1436,628,1053,659,1277,1105
4930596I21Rik,29,28,17,40,11,28
Crb1,0,0,0,0,0,0
4933436E23Rik,0,0,0,0,0,0
Zbtb41,179,148,60,117,236,166
Aspm,13,22,6,6,72,19
F13b,0,0,0,0,0,0
Cfhr1,0,0,0,0,0,0
Gm4788,1,7,20,0,8,0
Cfhr2,1,0,0,3,0,0
Cfh,253,207,631,695,291,233
Kcnt2,9,0,1,3,0,0
4930590L20Rik,0,0,0,0,0,0
Cdc73,258,175,195,229,373,393
B3galt2,0,0,0,0,0,0
Glrx2,37,30,17,14,9,47
Trove2,73,36,37,9,55,19
Uchl5,156,98,159,109,204,111
Rgs2,263,157,424,502,280,403
Rgs13,3,0,0,0,7,2
Rgs1,2252,2786,3576,3903,1167,946
Rgs21,0,6,0,0,0,0
Rgs18,9,0,0,5,0,13
Brinp3,0,0,0,0,1,0
Pla2g4a,376,421,243,200,580,589
Mir7652,0,0,0,0,4,0
Ptgs2os,3,1,5,4,15,26
Ptgs2,1310,6497,1271,4912,6076,4294
Ptgs2os2,7,10,2,14,54,5
Pdc,0,13,0,0,0,0
2310030A07Rik,0,0,0,0,0,0
BC003331,77,55,134,77,141,107
Tpr,2239,1591,2300,1712,3906,2993
Prg4,0,0,0,0,3,11
Hmcn1,3,22,1,2,2,5
C730036E19Rik,0,0,0,0,0,0
Ivns1abp,322,336,687,665,434,326
Swt1,128,79,236,177,312,262
Trmt1l,106,64,99,37,208,195
Mir7682,0,0,0,0,0,12
Rnf2,290,491,443,571,574,509
Fam129a,289,276,501,378,479,429
Edem3,273,220,197,171,323,333
1700025G04Rik,37,13,24,19,92,81
Tsen15,15,5,22,20,43,7
Colgalt2,2,0,4,18,2,1
Rgl1,2501,4613,3395,4657,1444,1551
Apobec4,9,0,0,0,0,0
Arpc5,830,690,716,777,1251,1039
Ncf2,1461,1111,1096,1048,1924,1737
Smg7,701,532,541,773,1553,892
Nmnat2,0,3,0,2,0,4
Lamc2,90,55,2,6,36,45
Lamc1,638,310,459,356,1298,1118
E330020D12Rik,16,14,29,46,21,3
Shcbp1l,5,0,0,1,18,0
Dhx9,1293,2072,907,2134,2031,1506
Npl,41,27,48,21,5,17
Rgs8,0,0,0,0,0,0
C230024C17Rik,0,0,0,0,0,0
Rgs16,12,2,11,4,8,22
Rnasel,346,434,463,421,198,257
Rgsl1,1,0,5,0,0,4
Teddm2,0,0,0,0,0,0
Teddm1b,0,0,0,0,0,0
Teddm1a,0,0,0,0,0,0
Mir8114,22,16,24,28,41,34
Glul,851,611,762,975,715,764
Zfp648,0,0,0,0,0,0
4930452N14Rik,0,0,0,0,0,0
4930532M18Rik,0,0,0,0,0,0
Cacna1e,29,16,9,2,25,8
Ier5,1390,1340,1552,1856,2619,2134
Mr1,0,11,27,17,16,15
Stx6,209,207,168,154,324,326
Xpr1,235,262,431,332,295,398
Gm5532,0,0,0,0,0,0
Acbd6,26,64,46,22,44,21
Lhx4,0,0,0,0,0,0
Qsox1,41,44,75,29,92,71
Cep350,1913,1289,1419,1056,2438,2234
Tor1aip1,2511,1536,1965,1685,2867,2758
Tor1aip2,2104,1479,1558,1765,1950,1899
Fam163a,0,0,0,0,0,0
Tdrd5,24,31,0,4,0,9
Nphs2,0,0,0,0,0,0
Soat1,2556,2273,2597,2145,2517,2568
Abl2,679,860,897,941,1425,1072
Tor3a,1419,653,1142,842,1058,1299
Fam20b,200,116,150,136,247,258
Ralgps2,68,64,104,148,119,101
Angptl1,0,6,0,5,0,0
Tex35,0,0,0,0,0,0
Rasal2,49,26,37,35,80,57
2810025M15Rik,5,4,5,6,13,2
BC026585,0,1,19,5,2,3
Sec16b,0,8,0,7,12,1
Brinp2,0,0,0,0,0,0
Astn1,0,0,0,0,1,0
Mir488,0,0,0,0,0,0
Pappa2,0,0,0,2,15,2
Rfwd2,535,230,389,281,885,627
Scarna3a,0,0,5,1,1,0
Mir1843b,0,0,5,1,1,0
Tnr,4,0,2,0,1,11
4930523C07Rik,79,72,143,195,227,148
4930562F07Rik,0,0,0,0,0,0
Tnn,8,0,2,1,0,0
Mrps14,40,27,72,30,104,41
Cacybp,458,472,423,346,631,533
Rabgap1l,283,291,301,340,498,324
Mir1927,0,0,0,0,0,0
Gpr52,0,0,1,0,2,0
Rc3h1,840,980,1003,1225,1815,1129
Serpinc1,4,5,7,8,25,22
Zbtb37,50,14,54,15,58,21
Gas5,283,262,486,386,577,532
Snord47,0,0,15,6,5,9
Dars2,31,1,3,6,98,34
Cenpl,47,35,38,15,38,53
Klhl20,29,41,38,23,90,106
Ankrd45,0,0,0,0,0,2
4930469G21Rik,0,0,0,0,0,0
Prdx6,899,930,405,396,672,567
Tnfsf4,6,7,12,3,29,50
Tnfsf18,0,0,0,0,0,0
Fasl,0,2,2,1,8,0
Suco,777,1127,1395,1541,1240,864
4930558K02Rik,0,3,0,0,0,0
Pigc,50,27,54,44,103,77
Dnm3,0,7,0,0,14,0
2810442N19Rik,0,0,0,0,0,0
Dnm3os,0,0,0,0,0,0
Mir199a-2,0,0,0,0,0,0
Mir214,0,0,0,0,0,0
Mettl13,24,23,17,25,30,34
Vamp4,185,83,142,112,117,107
Myoc,1,0,0,0,2,7
7420461P10Rik,1,0,0,0,3,0
Prrc2c,2874,2652,3497,3478,6293,5373
Fmo4,0,0,0,1,0,0
Fmo1,8,0,0,0,7,13
Fmo2,35,19,25,23,33,29
Fmo6,0,5,3,0,0,0
Fmo3,0,0,0,0,0,0
Mroh9,0,6,0,0,0,0
Prrx1,1,0,0,0,4,0
Gorab,25,57,49,23,44,42
Mettl11b,0,0,0,0,0,7
Kifap3,38,23,54,9,25,64
Scyl3,169,103,153,90,260,194
BC055324,17,1,3,0,12,2
Mettl18,1,12,0,6,4,12
Sele,0,0,21,15,2,0
Sell,102,37,207,309,109,95
Selp,0,0,2,26,0,0
Gm16548,0,0,0,0,0,0
F5,15,13,1,11,113,77
Slc19a2,18,34,17,55,55,35
Ccdc181,15,21,8,13,14,18
Blzf1,74,48,53,39,183,100
Nme7,31,7,2,20,70,23
Atp1b1,72,39,8,3,43,50
Dpt,147,98,81,15,130,158
Gm20743,0,0,0,0,0,1
Xcl1,0,0,0,0,0,0
4930568G15Rik,0,0,0,0,1,0
Tbx19,0,0,0,0,0,0
Sft2d2,193,110,224,108,152,268
Tiprl,131,131,117,33,171,175
Gpr161,2,0,0,0,0,0
Dcaf6,99,38,103,65,78,91
Mpc2,45,19,61,59,90,106
Adcy10,0,9,0,0,3,0
Mpzl1,1,10,3,2,13,6
Rcsd1,89,82,161,128,182,150
Creg1,4504,2938,1804,1191,2968,2694
Cd247,17,0,11,20,26,0
Pou2f1,208,118,160,164,529,286
Dusp27,0,0,12,3,0,0
Gpa33,26,10,0,0,10,7
Mael,0,0,0,0,0,0
Ildr2,10,2,12,26,10,0
Tada1,63,46,38,39,57,66
Pogk,376,520,400,455,510,263
Gm4846,0,0,0,0,0,0
Gm4847,10,0,0,0,0,0
Fmo9,0,0,0,0,0,0
Gm16701,0,0,0,0,0,0
Fam78b,0,1,0,0,3,2
Uck2,33,23,28,48,104,86
Mir6347,0,0,0,0,0,0
Tmco1,113,105,116,89,104,97
Aldh9a1,117,54,78,69,109,154
Mgst3,11,2,0,1,14,5
Lrrc52,0,0,0,0,0,0
Rxrg,2,0,0,0,0,0
Lmx1a,0,0,0,0,2,0
Pbx1,41,9,45,45,137,103
Mir6348,0,0,0,0,0,0
Nuf2,0,0,0,0,45,6
Rgs5,13,8,9,39,22,15
Rgs4,0,4,0,0,12,10
1700084C01Rik,0,0,0,0,0,0
Hsd17b7,28,20,5,27,56,43
3110045C21Rik,0,0,0,0,0,0
Ddr2,12,36,17,18,30,51
Uap1,108,65,109,86,250,152
Uhmk1,125,236,164,134,223,164
Sh2d1b2,2,0,0,0,0,2
Sh2d1b1,6,20,53,76,19,26
Gm7694,11,6,13,5,18,2
1700015E13Rik,0,0,0,0,0,0
Nos1ap,17,10,8,37,38,19
Olfml2b,12,13,7,2,38,21
Atf6,548,466,671,577,796,953
Dusp12,16,35,2,0,14,12
Fcrlb,0,5,0,3,18,19
Fcrla,71,45,103,107,35,42
Fcgr2b,221,325,473,328,599,603
Fcgr4,55,32,114,146,140,151
Fcgr3,320,281,547,682,486,412
Mir6546,0,0,0,0,3,2
Cfap126,2,4,1,18,0,1
Sdhc,139,83,62,89,99,113
Mpz,2,0,0,3,0,0
Pcp4l1,0,1,0,15,5,0
Nr1i3,0,0,0,0,0,0
Tomm40l,38,14,19,7,15,31
Apoa2,0,0,0,0,0,0
Fcer1g,946,724,1080,1265,1989,2239
Ndufs2,282,151,250,184,446,347
Adamts4,7,10,11,14,12,13
B4galt3,42,69,95,43,71,40
Ppox,16,15,7,34,31,30
Usp21,65,51,40,51,48,63
Ufc1,147,42,84,74,74,125
Dedd,90,69,70,117,140,116
Nit1,37,27,16,21,59,16
Pfdn2,148,96,99,114,216,164
Klhdc9,0,0,0,0,0,0
Pvrl4,60,40,57,55,38,20
Arhgap30,548,332,563,659,1070,930
Usf1,112,85,95,85,153,170
Tstd1,6,0,1,1,3,0
F11r,87,105,128,43,147,144
Alyref2,35,38,30,7,23,20
Itln1,10,0,0,0,0,0
Cd244,80,211,126,254,87,104
Ly9,391,478,285,274,307,259
Slamf7,3920,5919,3602,4782,4473,4386
Mir7683,4,7,3,29,4,0
Cd48,180,120,176,181,379,188
Slamf1,10,111,6,67,56,34
Cd84,1323,941,1266,1200,1006,981
Slamf6,185,82,81,94,208,248
Vangl2,7,5,3,1,10,0
Nhlh1,0,0,0,0,0,0
Ncstn,367,304,288,234,541,561
Copa,1545,1054,895,640,1927,1899
Pex19,73,69,54,50,142,186
Dcaf8,287,131,360,298,380,442
Pea15a,1160,784,1172,1173,932,694
Casq1,0,2,0,0,0,0
Atp1a4,0,2,0,0,0,0
Atp1a2,2,26,6,29,17,18
Igsf8,416,374,400,443,456,334
Kcnj9,0,0,5,0,0,3
Kcnj10,438,124,163,51,94,89
Pigm,206,229,116,217,219,215
Slamf9,19,16,74,136,10,59
Igsf9,30,3,4,8,21,2
Tagln2,656,642,574,611,832,807
Cfap45,2,3,2,9,4,0
4933439K11Rik,6,6,1,0,1,1
Vsig8,0,1,3,1,0,0
Slamf8,582,1028,722,782,319,486
Fcrl6,0,0,0,0,0,0
Dusp23,8,2,6,1,3,12
Crp,0,0,0,0,0,0
Apcs,0,0,0,0,0,0
Olfr16,0,0,0,0,0,0
Olfr1408,0,0,0,0,0,0
Olfr1406,0,0,0,0,0,0
Olfr218,0,0,0,0,0,0
Olfr1404,0,2,0,0,0,0
Fcer1a,0,0,0,0,0,0
Olfr418,0,0,0,0,0,0
Mptx2,0,0,0,0,0,0
Ackr1,0,0,0,0,0,0
Cadm3,15,8,14,1,34,12
Aim2,150,80,202,122,185,167
BC094916,356,192,439,359,326,458
Pydc4,294,251,353,331,338,303
Pyhin1,5013,2495,3988,3929,4183,4193
Pydc3,280,163,79,124,373,300
AI607873,7331,5301,8742,8755,6732,5749
Ifi204,11551,7152,7904,6477,9863,9241
Mndal,2657,1471,1746,1676,2122,2254
Mnda,12324,8425,8342,8545,10687,10579
Ifi203,2144,1357,2365,2948,1832,1578
Ifi202b,50,126,155,269,54,54
Ifi205,7598,6405,4977,7321,7684,7902
Olfr433,0,1,0,3,9,3
Olfr432,0,0,0,3,0,0
Olfr430,0,0,0,0,0,0
Olfr429,0,0,0,0,0,0
Olfr426,0,0,0,0,0,0
Olfr427,0,0,0,0,0,0
Olfr231,0,0,0,0,0,0
Olfr424,0,0,0,0,0,11
Olfr421-ps1,0,0,0,0,0,0
Olfr420,0,0,0,0,0,0
Spta1,37,5,37,36,4,12
Olfr419,0,0,0,0,0,0
Mptx1,0,0,0,14,0,0
Olfr417,0,0,0,0,0,0
Olfr248,0,0,0,0,0,0
Olfr414,0,0,0,0,1,0
Olfr220,0,0,0,0,0,18
Fmn2,0,13,1,1,0,0
Grem2,0,0,0,0,2,2
Rgs7,0,0,0,0,0,0
Fh1,80,64,40,54,43,41
Kmo,1,7,80,83,37,6
Opn3,12,4,4,6,14,4
Chml,42,23,57,70,124,82
Wdr64,4,10,0,0,0,9
Exo1,10,5,0,0,12,19
Becn2,0,0,0,0,0,0
Pld5,0,0,0,0,0,0
Cep170,566,437,566,535,640,487
Mir350,0,2,1,2,0,0
Sdccag8,29,49,82,37,100,85
Hmga2-ps1,19,0,13,22,37,0
Akt3,214,97,218,252,323,283
Zbtb18,269,265,210,197,438,265
2310043L19Rik,0,3,0,0,14,8
1700016C15Rik,0,0,0,0,0,1
Adss,453,519,560,437,973,617
Gm16432,2,1,0,0,0,12
Desi2,221,109,205,120,307,211
Cox20,13,23,37,29,88,35
Hnrnpu,2499,2005,2324,2387,4489,3184
Efcab2,26,2,0,27,5,6
Kif26b,0,2,0,0,13,0
Smyd3,44,44,24,9,56,39
Tfb2m,42,7,12,17,84,70
Cnst,20,13,35,63,47,58
Sccpdh,4,9,11,16,11,49
Ahctf1,774,659,833,743,1229,800
Cdc42bpa,83,103,41,45,69,64
Adck3,23,31,43,27,34,72
Psen2,101,68,74,33,80,117
Gm5069,0,0,0,0,5,2
Itpkb,347,258,251,336,365,379
6330403A02Rik,0,10,1,0,0,0
Parp1,303,154,465,355,253,209
Mir6904,2,1,4,0,0,4
Lin9,20,41,36,29,67,55
Mixl1,0,0,0,0,0,0
Acbd3,1000,1049,1099,1382,1665,1018
H3f3a,2158,2146,2147,2938,2816,2759
Sde2,357,404,367,551,602,636
Lefty2,0,1,0,0,0,0
Pycr2,39,23,37,11,12,22
Lefty1,0,0,0,0,0,0
Tmem63a,123,38,68,54,105,69
Ephx1,66,54,118,122,32,61
9130409I23Rik,0,0,0,0,0,0
Nvl,158,81,150,111,140,164
Cnih4,237,160,103,80,200,185
Wdr26,1918,1098,1894,1706,2731,2361
Cnih3,1,0,5,0,0,0
Ccdc121,0,0,0,0,0,0
Lbr,110,135,117,69,193,160
Enah,5,5,24,22,3,3
Srp9,207,130,127,112,213,161
Vmn1r1,0,0,0,0,0,0
Degs1,420,719,563,830,607,597
1700047M11Rik,0,0,0,0,0,1
Fbxo28,137,179,140,135,270,274
Trp53bp2,146,129,137,143,348,319
Capn2,1064,604,1043,822,1049,980
Capn8,7,0,0,0,12,2
Ccdc185,0,0,0,0,0,0
Susd4,0,0,0,0,7,0
Tlr5,21,0,19,27,4,5
Disp1,69,31,40,16,87,104
Brox,523,461,499,537,682,626
Aida,609,263,312,246,408,437
Mia3,879,614,741,540,1546,1109
Taf1a,55,15,17,27,54,41
Hhipl2,0,0,0,0,0,0
1700056E22Rik,0,5,0,3,7,4
Dusp10,57,62,40,63,30,56
1700112H15Rik,0,1,8,11,0,0
4930488B22Rik,0,0,0,0,0,0
Hlx,227,108,254,120,243,228
Marc1,0,5,0,0,8,6
Marc2,162,76,76,56,115,120
Mir1981,0,0,0,0,0,0
C130074G19Rik,2,0,0,0,1,8
Mark1,0,2,0,0,0,0
Rab3gap2,547,540,828,667,537,407
Snora36b,0,0,0,2,0,0
Mir664,0,0,0,2,0,0
Iars2,191,112,103,60,157,175
Mir194-1,0,0,0,0,0,0
Mir215,0,0,0,0,0,0
Bpnt1,99,39,38,48,71,97
Eprs,1045,801,1488,1060,1427,1059
9630028B13Rik,1,3,0,0,0,0
Gm2061,1,4,0,0,0,0
Slc30a10,1,3,0,0,5,2
5033404E19Rik,0,0,0,0,0,0
Mir297c,0,0,0,0,0,0
Lyplal1,0,0,0,4,3,0
A730004F24Rik,0,0,0,0,0,0
Tgfb2,0,0,6,11,3,6
Rrp15,60,52,60,50,78,71
D1Pas1,0,0,0,0,0,0
Spata17,0,0,0,0,13,0
1700007P06Rik,0,0,0,0,0,0
Gpatch2,72,41,97,29,121,134
Esrrg,0,0,0,0,0,0
9330162B11Rik,0,0,0,0,0,0
Ush2a,10,7,0,0,0,4
Kctd3,89,46,87,50,158,103
Kcnk2,0,0,0,0,0,0
Cenpf,1,9,10,36,37,38
Ptpn14,9,11,9,4,6,7
Smyd2,16,4,4,1,7,9
Prox1,0,3,1,0,12,5
Rps6kc1,369,309,104,127,227,182
Angel2,226,110,100,74,148,198
Vash2,28,1,3,0,7,0
Mfsd7b,223,200,365,419,414,400
A230020J21Rik,0,0,0,0,0,0
Spata45,0,0,0,0,0,0
Tatdn3,2,4,0,2,11,7
Nsl1,0,0,1,15,0,4
Batf3,16,14,13,27,14,19
Fam71a,34,10,26,39,15,6
Atf3,1135,2051,2314,3438,1328,1151
Nenf,36,11,24,11,8,12
Tmem206,20,67,92,40,71,50
Ppp2r5a,752,617,424,558,1037,845
Dtl,0,1,11,0,2,5
Ints7,131,95,118,94,172,115
Lpgat1,310,187,383,337,431,238
Nek2,0,0,1,0,5,12
1700034H15Rik,4,10,9,1,3,1
Slc30a1,1129,835,1164,794,1560,1122
Rd3,2,0,0,1,3,2
Traf5,301,379,195,314,251,263
Mir3473c,0,0,0,3,0,2
Rcor3,70,45,41,39,76,58
Gm10516,0,2,0,8,6,9
Kcnh1,0,0,0,0,0,2
Hhat,0,4,1,5,0,8
1700065J18Rik,0,0,0,0,0,0
Sertad4,2,5,0,0,6,0
Gm15867,0,0,0,0,0,0
Syt14,23,2,0,0,0,0
Diexf,72,50,85,75,63,33
Irf6,25,12,4,13,5,5
A130010J15Rik,27,4,10,13,28,16
Traf3ip3,34,16,69,56,25,43
Hsd11b1,5,1,3,0,20,8
G0s2,1,2,0,0,41,16
Lamb3,8,12,10,0,54,10
Camk1g,0,0,0,0,0,0
Mir205,0,0,0,0,0,0
4930503O07Rik,0,0,0,0,0,0
Plxna2,20,23,37,28,14,11
Cd34,78,48,34,23,42,39
Gm16897,0,2,0,4,0,0
A330023F24Rik,10,1,2,10,7,2
Mir29b-2,0,0,0,0,0,0
Mir29c,0,0,1,0,0,0
Cd46,0,0,4,0,3,2
Cr1l,94,171,103,161,193,142
Cr2,54,14,35,110,65,65
B020014A21Rik,0,0,0,0,0,0
H60c,0,9,0,0,0,0
Ppp1r14c,0,0,0,0,0,0
Iyd,2,0,0,0,5,0
Plekhg1,45,3,29,19,104,81
Mthfd1l,70,97,95,102,87,51
Akap12,62,23,11,38,40,36
Zbtb2,153,132,140,176,281,228
Rmnd1,39,24,88,33,30,58
Gm5512,42,24,88,33,36,72
Armt1,25,29,16,34,77,44
Ccdc170,0,0,1,0,0,9
Esr1,6,20,11,7,19,25
Syne1,146,49,189,187,513,295
Myct1,0,0,0,1,7,2
Vip,0,0,0,0,4,0
Fbxo5,6,2,7,0,3,2
Mtrf1l,40,10,96,19,125,52
Rgs17,3,0,0,3,8,0
Oprm1,20,0,0,0,0,0
Ipcef1,20,25,6,34,64,24
Cnksr3,21,35,49,26,24,11
Ulbp1,5,6,21,3,60,22
Lrp11,0,0,31,0,57,25
Pcmt1,157,137,197,133,294,212
A630066F11Rik,6,0,0,0,7,6
Nup43,47,7,6,1,10,13
BC020402,23,9,9,7,22,3
Lats1,593,391,401,624,633,643
Katna1,256,181,288,163,426,322
Ginm1,227,120,128,83,208,167
Ppil4,402,201,327,162,646,322
Zc3h12d,46,87,189,173,80,69
Mir5104,10,4,1,21,10,0
Tab2,1561,1202,1011,1104,1895,1705
Ust,17,13,52,35,37,14
Sash1,1164,1027,641,716,936,666
Samd5,2,0,0,0,2,0
Gm6150,0,0,0,0,0,4
Stxbp5,490,345,377,215,421,414
Adgb,9,5,11,14,81,49
Rab32,336,203,282,242,576,466
Gm5177,1,4,0,2,1,0
Grm1,0,0,0,0,0,0
4930567K20Rik,0,0,0,0,0,0
Shprh,253,119,254,121,282,237
Fbxo30,281,384,360,404,514,315
Epm2a,9,3,0,7,0,2
Utrn,283,151,440,404,723,433
B230208H11Rik,0,0,1,0,5,13
Stx11,420,494,367,564,736,713
Sf3b5,48,35,72,16,50,55
Plagl1,131,126,179,363,106,82
Hymai,1,34,43,64,4,5
Zc2hc1b,0,0,0,0,1,0
Ltv1,124,116,214,326,370,156
Phactr2,135,187,259,260,166,155
Fuca2,213,198,279,353,204,196
Pex3,27,35,38,13,23,24
Adat2,17,15,19,8,3,2
Aig1,59,62,47,99,58,42
Hivep2,379,494,717,1006,1290,1066
Adgrg6,44,48,26,47,65,48
Vta1,148,122,166,97,218,159
1700016L04Rik,0,0,0,0,0,0
Gje1,0,0,0,0,0,0
Nmbr,0,0,0,0,0,0
C330004P14Rik,0,0,0,0,0,0
Gm20125,0,0,0,0,0,0
Cited2,399,308,485,461,571,626
Txlnb,33,7,22,34,19,45
Heca,225,134,200,179,228,310
Abracl,242,359,212,111,587,626
Reps1,465,755,511,703,763,592
Ect2l,0,0,3,0,6,0
Ccdc28a,0,6,29,0,1,1
Nhsl1,3,9,7,2,9,21
Hebp2,0,0,0,0,0,0
Arfgef3,2,9,11,40,11,44
Gm4922,0,0,0,0,0,0
4930444F02Rik,0,0,0,0,0,4
Perp,50,11,2,3,2,5
Tnfaip3,2905,4749,2628,5376,5505,5085
Gm20139,5,9,9,0,29,0
Olig3,0,0,0,0,0,0
Ifngr1,361,215,244,181,430,284
Il22ra2,0,4,3,12,0,6
Il20ra,0,0,0,0,0,0
Slc35d3,0,0,0,0,0,0
Pex7,21,4,4,26,19,42
Map3k5,98,46,120,240,194,188
Map7,7,37,26,74,15,17
4930405J17Rik,2,0,0,0,0,0
Gm6251,11,10,18,41,18,25
Mir6413,0,0,0,0,0,0
Bclaf1,965,558,739,616,1674,1498
Mtfr2,45,47,28,20,81,120
Pde7b,43,24,88,49,76,52
Ahi1,41,32,17,15,106,77
Myb,2,12,12,40,23,19
Hbs1l,182,124,184,149,294,256
4930455C13Rik,1,1,0,0,1,0
Aldh8a1,0,5,0,1,5,4
1700020N01Rik,0,0,0,0,0,0
Gm5420,0,0,4,0,0,0
Sgk1,1414,2403,1554,2431,1348,1308
4930444G20Rik,1,0,0,1,0,0
E030030I06Rik,8,2,0,4,17,20
Raet1a,18,21,17,2,84,18
Raet1e,5,5,0,0,56,5
Raet1b,18,21,17,2,84,14
Raet1c,7,5,4,0,60,7
H60b,0,0,0,0,0,0
C920009B18Rik,95,22,33,30,114,50
Raet1d,14,27,17,2,84,29
Gm10825,0,0,0,2,0,0
Slc2a12,0,0,0,0,0,0
Tbpl1,152,58,102,100,186,161
Mir7663,0,0,0,0,0,0
Tcf21,16,26,21,11,8,41
Eya4,91,17,31,7,2,0
Rps12,540,676,995,1004,871,951
Snora33,2,0,25,4,4,7
Snord100,7,33,54,64,35,33
Slc18b1,0,0,0,0,0,8
Vnn3,7,32,34,73,18,29
Vnn1,0,0,0,0,8,0
Taar1,0,0,0,0,0,0
Taar2,0,0,0,0,0,0
Taar3,0,0,0,0,0,0
Taar4,6,0,0,0,0,0
Taar5,0,0,0,0,0,0
Taar6,0,0,0,0,0,0
Taar7a,0,0,0,0,0,0
Taar7b,0,0,0,0,0,0
Taar7d,0,0,0,0,0,0
Taar7e,0,0,0,0,0,0
Taar7f,0,0,0,0,0,0
Taar8a,0,0,0,0,0,0
Taar8b,0,9,0,0,3,0
Taar8c,8,0,0,0,0,0
Taar9,0,0,0,0,0,0
Stx7,456,378,332,370,415,331
Moxd1,0,5,0,0,0,0
Ctgf,8,26,17,7,1,3
Enpp1,50,13,20,19,23,15
Enpp3,7,0,0,0,6,0
Med23,144,82,134,72,182,171
Mir6905,0,0,0,0,0,8
Arg1,0,9,0,2,4,33
