gene,Control,Control,Control,M2b,M2b,M2b
Anxa8,0,0,0,0,0,0
Npy4r,0,0,0,0,0,0
Gprin2,0,0,0,0,0,0
Syt15,0,0,0,0,0,0
Fam35a,15,78,75,101,81,55
Glud1,660,4502,4436,3293,2694,3376
Gm3219,2,18,20,17,18,18
Fam25c,0,0,0,0,0,0
Sncg,3,0,0,0,0,4
Mmrn2,0,0,0,0,0,0
Bmpr1a,7,25,22,28,23,26
9230112D13Rik,0,0,0,0,0,0
Ldb3,0,0,0,0,0,0
Opn4,0,0,0,0,0,0
Mir297-1,0,0,0,0,0,0
Wapal,535,2658,2636,3124,2096,2124
Grid1,0,0,0,0,0,0
Mir346,0,0,0,0,0,0
4930596D02Rik,0,0,0,0,0,0
4930474N05Rik,0,0,0,0,0,0
Ccser2,91,539,524,510,457,433
Rgr,0,0,0,0,0,1
Lrit1,0,0,0,0,0,0
Lrit2,0,0,0,0,0,0
Cdhr1,0,1,0,0,0,1
2610528A11Rik,0,2,1,1,0,1
Ghitm,311,2321,2191,1965,1722,1982
Nrg3,0,0,0,0,0,0
Nrg3os,0,0,0,0,0,0
LOC432842,0,0,0,0,0,0
1700109I08Rik,0,0,0,0,0,0
Sh2d4b,0,3,1,5,3,7
Tspan14,41,384,388,271,325,352
Fam213a,79,441,285,422,254,247
Dydc2,0,0,0,0,0,0
Dydc1,0,0,0,0,0,0
Mat1a,0,0,0,0,0,0
Sftpa1,0,0,0,0,0,0
Mbl1,0,0,0,0,0,0
Sftpd,0,0,0,0,0,0
Gm10377,0,0,0,0,0,0
1700091H14Rik,0,0,0,0,0,0
Gm17026,0,0,0,0,0,0
1700001F09Rik,0,0,0,0,0,0
Gm10375,0,0,0,0,0,0
Ear1,0,0,0,0,0,0
Ear10,0,0,0,0,0,0
Ang3,0,0,0,0,0,0
Ang5,0,0,0,0,0,0
Ang6,0,0,0,0,0,0
Ear2,2,1,1,1,0,2
Ear3,2,1,1,1,0,2
Ear12,2,1,1,1,0,2
4930503E14Rik,0,0,0,0,0,0
1700047E10Rik,0,0,0,0,0,0
BC061237,0,0,0,0,0,0
Gm8267,0,0,0,0,0,0
Ptgdr,0,0,0,0,0,0
Mir327,0,0,0,0,0,0
4930431P03Rik,0,0,1,1,0,0
Ptger2,3,32,38,27,24,35
Txndc16,50,329,289,294,219,227
Gpr137c,0,1,0,0,0,0
Ero1l,113,600,688,612,520,696
Psmc6,219,1418,1304,1499,971,1230
Styx,50,298,340,245,254,221
Gnpnat1,25,263,197,243,234,211
Fermt2,0,0,0,0,0,0
4930527F14Rik,0,0,0,0,0,0
Ddhd1,24,145,148,158,106,129
Mir5131,0,1,1,3,1,1
Gm15217,0,0,0,0,0,0
Bmp4,0,0,0,0,0,0
Rubie,0,0,0,0,0,0
4933425B07Rik,0,0,0,0,0,0
D330046F09Rik,0,0,0,0,0,0
Cdkn3,10,66,173,66,20,113
Cnih1,96,789,760,587,573,689
Gmfb,378,3164,2623,2170,2299,2434
Cgrrf1,39,189,170,163,123,136
Samd4,1,3,3,5,5,1
Gm10371,0,0,0,0,0,0
Gch1,19,126,150,171,121,156
Wdhd1,39,299,373,244,187,331
Socs4,40,208,199,233,188,153
Mapk1ip1l,121,1089,1095,882,993,1084
Lgals3,3541,23737,20588,24084,14315,18885
Dlgap5,59,312,618,238,139,416
Fbxo34,71,385,398,466,268,356
Atg14,30,269,224,203,139,158
Ktn1,293,783,754,1789,774,625
4930447J18Rik,0,0,0,0,0,0
Peli2,25,203,143,134,98,86
Gm6498,1,11,13,8,8,18
Tmem260,39,294,312,183,183,233
Otx2,0,0,0,0,0,0
Otx2os1,0,0,0,0,0,0
4933429O19Rik,0,0,0,0,0,0
Exoc5,255,1701,1572,1883,1479,1655
Ap5m1,33,216,195,181,146,144
Naa30,78,387,320,378,306,279
1700011H14Rik,0,0,0,0,0,0
Slc35f4,0,0,0,0,0,0
3632451O06Rik,0,0,0,1,1,0
Olfr722,0,0,0,0,0,0
Olfr723,0,0,0,0,0,0
Olfr724,0,0,0,0,0,0
Olfr725,0,0,0,0,0,0
Olfr726,0,0,0,0,0,0
Olfr727,0,0,0,0,0,0
Olfr728,0,0,0,0,0,0
Olfr729,0,0,0,0,0,0
Olfr730,0,0,0,0,0,0
Olfr731,0,0,0,0,0,0
Olfr732,0,0,0,0,0,0
Olfr733,0,0,0,0,0,0
Olfr734,0,0,0,0,0,0
Olfr735,0,0,0,0,0,0
Tlr11,0,1,0,0,0,0
Olfr736,0,0,0,0,0,0
Olfr738,0,0,0,0,0,0
Olfr739,0,0,0,0,0,0
Olfr740,0,0,0,0,0,0
Olfr741,0,0,0,0,0,0
4930413M19Rik,0,0,0,0,0,0
Olfr742,0,0,0,0,0,0
Olfr743,0,0,0,0,0,0
Olfr744,0,0,0,0,0,0
Olfr745,0,0,0,0,0,0
Olfr746,0,0,0,0,0,0
Olfr747,0,0,0,0,0,0
Olfr748,0,0,0,0,0,0
Olfr749,0,0,0,0,0,0
Ttc5,86,648,527,579,371,464
Ccnb1ip1,0,0,0,0,0,1
Rpph1,15165,27036,25610,48390,10620,17432
Parp2,31,194,191,198,97,149
Tep1,184,1380,1480,916,929,1115
Klhl33,0,0,1,0,0,0
Osgep,42,215,230,242,138,153
Apex1,65,351,295,349,236,274
Tmem55b,29,323,281,206,172,206
Pnp,316,1813,1827,1715,999,1356
Pnp2,49,422,431,264,278,282
Rnase10,0,0,0,0,0,0
Rnase9,0,0,0,0,0,0
Rnase11,0,0,0,0,0,0
Rnase12,0,0,0,0,0,0
Olfr750,0,0,0,0,0,0
Ang,18,157,147,114,63,118
Rnase4,88,548,535,481,262,434
Eddm3b,0,1,1,0,1,0
Rnase6,43,437,596,250,190,330
Rnase1,0,0,0,0,0,0
Rnase2b,0,0,0,0,1,0
Ang2,0,0,0,0,0,0
Ear4,0,0,0,0,0,0
Ear14,0,0,0,0,0,0
Rnase2a,0,0,0,0,0,0
4930597G03Rik,0,0,0,0,0,0
Vmn2r88,0,0,0,0,0,0
Vmn2r89,0,0,0,0,0,0
Gm5622,0,0,0,0,0,0
Gm5800,0,0,0,0,0,0
Ang4,0,0,0,0,0,0
AY358078,0,1,1,2,2,5
Ear6,0,0,0,0,0,0
Ear7,0,0,0,0,0,0
Mettl17,5,41,34,21,33,37
Slc39a2,0,0,1,2,0,0
Ndrg2,0,2,1,0,2,1
Tppp2,0,0,0,0,0,0
Rnase13,0,0,0,0,0,0
Arhgef40,4,56,51,17,24,40
Gm16617,0,1,0,0,0,0
Zfp219,25,177,134,129,117,108
Tmem253,0,0,0,1,0,3
Olfr221,0,0,0,0,0,0
Snord58b,5,20,7,5,9,18
Hnrnpc,364,2602,2470,2673,2096,2453
Rpgrip1,7,27,28,29,17,19
Supt16,928,3509,3348,4982,2414,2835
Chd8,302,1592,1553,1764,1146,1383
Snord8,7,13,28,15,5,2
Rab2b,22,200,189,168,125,146
Tox4,125,799,683,656,586,672
Mettl3,24,245,241,194,161,200
Sall2,1,12,6,5,4,11
Olfr1513,0,0,0,0,0,0
Olfr1512,0,0,0,0,0,0
Olfr1511,0,0,0,0,0,0
Olfr1510,0,0,0,0,0,0
Olfr1509,0,0,0,0,0,0
Olfr1508,0,0,0,0,0,0
Olfr1507,0,0,0,0,0,0
Dad1,31,219,207,202,155,240
Abhd4,131,826,562,719,452,526
Olfr49,0,0,0,0,0,0
Oxa1l,40,373,332,301,275,337
Slc7a7,14,59,55,69,54,58
Mrpl52,118,1285,1021,805,719,946
Mmp14,20,86,26,240,169,92
Lrp10,75,667,558,523,530,566
Rem2,0,0,0,2,0,1
Prmt5,69,616,515,537,468,554
Haus4,12,102,130,47,58,90
Ajuba,2,25,23,17,11,15
4931414P19Rik,7,28,30,29,18,28
Psmb5,66,497,454,460,419,465
Mir686,28,206,179,205,168,177
Psmb11,0,1,0,0,0,0
Cdh24,0,3,3,5,3,6
Acin1,435,1343,1116,2411,938,1115
Mir6948,1,0,1,3,2,3
4930579G18Rik,2,0,2,5,5,0
1700123O20Rik,30,184,175,152,106,133
Cebpe,2,5,10,10,2,8
Slc7a8,526,3863,3247,3858,2707,3227
Homez,13,75,69,62,48,42
Ppp1r3e,23,133,96,120,73,85
Bcl2l2,27,176,144,185,126,153
Pabpn1,222,1058,881,1770,756,818
Slc22a17,0,0,0,1,0,0
Efs,0,0,0,0,0,0
Il25,0,0,0,0,0,0
Cmtm5,0,0,0,0,0,0
Myh6,0,0,0,0,0,0
Mir208a,0,0,0,0,0,0
Mhrt,0,0,0,0,0,0
Myh7,0,0,0,0,0,0
Mir208b,0,0,0,0,0,0
Ngdn,60,332,341,373,242,296
Gm10364,0,0,3,1,2,5
Zfhx2,23,147,137,176,104,123
Zfhx2os,0,4,3,7,1,1
Thtpa,14,125,103,68,57,54
Ap1g2,24,215,255,163,187,204
Jph4,0,0,0,0,1,0
Dhrs2,0,0,0,0,0,0
Dhrs4,43,217,157,162,96,153
Lrrc16b,0,1,1,0,1,1
Cpne6,0,0,0,0,0,0
Nrl,0,0,0,0,1,1
Pck2,31,328,372,197,159,244
Dcaf11,137,815,613,699,465,500
Fitm1,0,0,0,0,1,0
Psme1,790,6013,4736,6166,3094,3805
Emc9,11,55,62,69,28,44
Psme2,179,1096,969,1205,818,1066
Rnf31,37,352,292,290,291,301
Irf9,146,1045,1064,967,696,793
Rec8,0,0,0,0,0,0
Ipo4,80,470,482,421,368,461
Tm9sf1,102,667,665,453,446,571
Tssk4,0,0,1,1,0,3
Mdp1,49,210,182,287,148,156
Nedd8,147,740,685,1060,551,666
Gmpr2,43,412,387,367,298,348
Tinf2,16,169,179,85,115,146
Tgm1,0,0,2,0,0,2
Rabggta,10,78,66,51,63,61
Dhrs1,39,286,276,202,227,198
Nop9,62,319,316,330,253,305
Cideb,0,1,5,5,5,6
Ltb4r2,2,2,0,1,1,0
Ltb4r1,0,4,6,0,3,1
Adcy4,0,1,2,0,0,0
Ripk3,41,386,364,195,280,378
Nfatc4,0,0,0,0,0,0
Nynrin,3,20,33,23,9,21
Cbln3,0,0,0,0,1,1
Khnyn,60,344,262,205,197,236
Sdr39u1,2,30,20,13,13,22
Cma1,0,0,0,0,0,0
Mcpt-ps1,0,0,0,0,0,0
Cma2,0,0,0,0,0,0
Gm5801,127,800,772,828,691,681
Mcpt1,0,0,0,0,0,0
Mcpt9,0,0,0,0,0,0
Mcpt2,0,0,0,0,0,0
Mcpt4,0,0,0,0,0,0
Mcpt8,0,0,0,0,0,0
Mir6949,0,0,0,0,0,0
Ctsg,0,0,1,0,1,4
Gzme,0,0,0,0,0,0
Gzmd,0,0,0,0,0,0
Gzmg,0,0,0,0,0,0
Gzmn,0,0,0,0,0,0
Gzmf,0,0,0,0,0,0
Gzmc,0,0,0,0,0,0
Gzmb,0,0,0,1,0,0
Atp12a,0,1,0,0,0,0
Rnf17,4,37,20,32,12,17
Cenpj,36,140,163,138,83,88
Parp4,168,1181,1113,1019,690,835
Mphosph8,167,321,331,858,253,265
Gm16973,6,35,37,26,32,23
Pspc1,176,626,672,1193,567,606
Zmym5,58,288,235,274,228,223
Zmym2,125,751,686,766,592,605
B020004C17Rik,0,0,0,0,0,0
Gja3,0,0,0,0,0,0
Gjb2,0,0,0,0,0,0
Gjb6,0,0,0,0,0,0
Cryl1,23,164,190,118,130,169
Ift88,23,127,111,62,64,58
Il17d,1,0,0,0,0,0
N6amt2,14,125,136,92,88,108
Xpo4,66,433,473,482,473,524
Lats2,119,777,646,562,430,442
Sap18,425,1332,1159,2250,871,1169
Gm10094,396,1188,1015,2130,748,1052
Mir3077,0,3,6,5,2,5
Ska3,13,80,143,47,57,107
Mrpl57,31,226,182,269,120,174
Zdhhc20,328,1723,1487,1610,1126,1114
Micu2,214,1193,969,1093,756,789
Fgf9,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0
Gm5142,0,0,0,0,0,0
Rcbtb1,32,358,293,218,205,225
Gm6904,4,4,40,53,19,37
Phf11a,24,123,126,156,94,127
Phf11b,108,522,450,697,373,484
Phf11d,130,831,729,896,557,599
Phf11c,10,52,47,72,56,73
Setdb2,49,270,299,360,189,258
Cab39l,67,502,515,397,327,383
Cdadc1,34,171,162,225,111,106
Shisa2,0,0,0,0,0,0
Atp8a2,0,1,2,2,0,0
Nupl1,95,588,634,640,466,649
Mir719,11,79,82,47,52,71
Mtmr6,239,1782,1807,1622,1346,1597
Amer2,0,10,11,13,10,12
Spata13,27,142,198,195,181,236
C1qtnf9,0,0,0,0,0,0
Mipep,60,230,222,297,186,197
Tnfrsf19,0,0,0,0,0,0
Sacs,24,168,179,192,166,175
Sgcg,0,0,0,0,0,0
1700109G14Rik,0,0,0,0,0,0
Arl11,38,442,342,249,230,220
Ebpl,25,79,118,117,86,83
Kpna3,332,2139,2074,2353,2059,2323
4930556J02Rik,0,0,0,0,0,0
Spryd7,101,624,502,911,587,787
Trim13,14,91,90,103,109,96
Dleu2,10,81,72,64,43,49
Kcnrg,0,0,2,1,0,1
Mir16-1,0,1,2,1,1,1
Mir15a,0,2,3,3,1,2
Dleu7,0,0,0,0,0,0
Rnaseh2b,21,125,144,155,91,140
Gucy1b2,0,0,0,0,0,0
Fam124a,0,0,0,0,2,0
Serpine3,0,0,0,0,0,0
Ints6,107,642,611,626,515,533
4931440J10Rik,0,1,0,2,2,2
Wdfy2,76,643,684,482,425,441
Mir8098,8,26,25,42,17,20
Mir6541,3,5,2,3,3,1
Defb48,0,0,0,0,0,0
Defb47,0,0,0,0,0,0
Defb43,0,0,0,0,0,0
Defb30,0,0,0,0,0,0
Defb42,0,0,0,0,0,0
2700070H01Rik,0,0,0,0,0,0
Ctsb,11510,96493,75286,81394,64826,71663
Fdft1,67,541,513,355,324,394
Neil2,1,2,5,6,6,2
Gata4,0,0,0,0,0,0
Blk,0,0,0,0,0,0
Fam167a,0,0,1,0,0,4
Tdh,0,0,0,0,0,0
Mtmr9,60,473,470,508,343,391
Xkr6,1,0,1,0,0,0
Mir598,0,0,0,0,0,0
Pinx1,46,111,82,288,98,106
Sox7,0,0,2,5,1,0
4930578I06Rik,0,0,0,0,0,0
Rp1l1,0,0,0,0,0,0
Prss55,0,0,0,0,0,0
Prss51,0,0,0,0,0,0
4930471C04Rik,0,0,0,0,0,1
Prss52,0,0,0,0,0,0
Msra,55,475,373,367,339,375
Mir124a-1hg,0,0,0,0,0,0
Mir124a-1,0,0,0,0,0,0
Mir3078,0,0,0,0,0,0
Kif13b,126,724,603,675,461,485
Hmbox1,36,269,323,275,177,238
Ints9,22,313,259,170,149,203
Extl3,215,1616,1663,1175,1146,1354
Fzd3,0,0,1,0,2,0
Fbxo16,0,0,0,0,0,0
Zfp395,36,256,194,133,128,131
Pnoc,0,0,0,0,0,0
Elp3,97,505,486,445,347,439
Nuggc,0,0,0,0,0,0
Scara5,0,0,0,0,0,0
Pbk,15,110,222,59,56,150
Esco2,15,118,238,60,51,159
Ccdc25,88,396,353,739,296,298
Scara3,0,0,0,0,0,0
Clu,0,0,0,0,0,0
Gulo,0,0,0,0,0,0
Adam2,0,0,0,0,0,0
Ephx2,0,0,1,1,0,1
Chrna2,0,0,4,5,5,2
Ptk2b,318,3042,2476,1924,1790,2030
1700001G11Rik,0,4,5,4,0,1
Trim35,260,1565,1513,1436,1160,1364
Stmn4,0,2,0,3,1,3
Adra1a,17,74,51,80,81,37
Dpysl2,282,2651,2866,1637,1807,2411
Gm5464,0,9,8,5,3,3
Pnma2,0,0,0,0,1,0
Bnip3l,200,1405,1189,1024,835,829
Ppp2r2a,659,2661,2407,3996,1808,2013
Ebf2,0,0,0,0,0,0
Gm6878,0,0,0,0,0,0
4930438E09Rik,0,0,0,0,0,0
Cdca2,26,202,420,94,97,321
Kctd9,74,330,420,377,275,405
Gnrh1,2,2,9,2,6,8
Dock5,244,1530,1373,1347,1000,994
Mir6539,0,0,3,2,5,3
Nefl,0,0,0,0,0,0
Nefm,0,0,0,0,1,0
A230070E04Rik,0,0,0,0,0,0
Adam7,0,0,0,0,0,0
Adamdec1,0,0,0,0,0,0
Adam28,0,0,0,0,0,0
Stc1,0,0,0,0,2,7
1700092C10Rik,0,0,0,0,0,0
Nkx2-6,0,0,0,0,0,0
Nkx3-1,0,0,0,0,0,0
Slc25a37,20,160,155,175,187,187
Synb,0,0,0,0,0,0
Gm16677,0,0,3,1,3,0
Entpd4,163,1407,1115,1081,918,917
Loxl2,0,1,2,6,0,2
Mir6950,0,0,0,0,0,0
R3hcc1,68,116,86,162,98,126
Chmp7,69,370,387,386,322,340
4930480K23Rik,0,2,1,4,5,5
Tnfrsf10b,4,88,68,93,64,76
Rhobtb2,20,145,161,100,100,144
Pebp4,0,0,0,0,0,0
Egr3,4,25,49,7,11,42
Bin3,121,929,742,940,593,658
Ccar2,90,528,459,401,322,378
9930012K11Rik,1,28,20,11,11,22
Pdlim2,22,241,234,138,163,188
Sorbs3,3,5,7,18,2,5
Ppp3cc,12,88,119,123,100,117
Slc39a14,104,665,739,747,710,871
Piwil2,3,30,15,27,16,20
Polr3d,88,400,352,684,296,318
Mir320,0,0,0,0,0,0
Phyhip,0,0,0,0,0,0
Bmp1,0,0,0,0,1,0
Sftpc,0,2,0,1,2,2
Lgi3,0,0,0,0,0,0
Reep4,32,367,462,203,246,379
Hr,1,1,4,2,6,4
Nudt18,9,87,73,98,66,76
Fam160b2,83,317,231,316,221,217
Dmtn,1,1,1,2,0,0
Fgf17,0,0,0,0,0,0
Npm2,0,2,3,1,3,1
Xpo7,60,618,537,440,417,451
Dok2,139,821,769,785,514,713
2410012E07Rik,0,0,0,0,0,0
Gfra2,1,8,6,8,7,2
Gm4251,0,0,0,0,0,0
4930434J06Rik,0,0,0,0,0,0
Fndc3a,347,2064,1925,2158,1545,1509
Gm9199,2,8,5,3,3,6
Cysltr2,1,6,12,8,4,7
Rcbtb2,138,1302,936,683,604,548
Rb1,97,729,646,455,418,520
Mir687,3,1,1,5,0,0
Lpar6,42,315,204,217,124,118
Itm2b,2468,10839,8560,15005,7266,7099
Med4,95,287,310,402,168,236
Nudt15,6,40,28,22,23,27
Sucla2,129,494,461,848,336,412
4933402J15Rik,0,0,0,0,0,0
Htr2a,5,7,20,17,19,19
Esd,1004,9209,8105,6073,6243,7153
Lrch1,90,444,432,353,291,364
Gm4278,0,0,0,0,0,0
Mir466f-3,0,0,0,0,0,0
5031414D18Rik,8,61,40,29,16,21
Lrrc63,0,5,1,10,7,1
Lcp1,3240,19714,18553,20800,13543,16666
Cpb2,0,0,0,0,0,0
Zc3h13,419,1021,803,2053,667,744
Siah3,0,0,0,0,0,0
Spert,0,0,0,0,0,0
4930564B18Rik,0,0,0,0,0,0
Cog3,71,510,459,542,402,414
Slc25a30,45,379,382,280,256,286
Gm4285,1,20,11,18,11,8
Tpt1,7892,33485,33267,61017,20122,27002
Snora31,2,8,8,9,5,8
Gtf2f2,83,499,546,800,365,455
Kctd4,0,3,0,2,0,0
Gpalpp1,141,855,745,960,599,627
Nufip1,162,596,544,861,455,512
Tsc22d1,49,398,261,245,252,173
4930444M15Rik,0,0,0,0,0,0
Serp2,0,0,0,0,0,0
1700108F19Rik,0,0,0,0,0,0
Lacc1,45,328,237,229,201,186
Ccdc122,28,144,85,203,123,98
Enox1,0,0,0,0,0,0
Gm6994,0,0,0,0,0,0
Gm1587,0,0,0,0,0,0
Dnajc15,86,585,520,587,324,469
Epsti1,349,1179,1129,1740,852,959
Fam216b,0,0,0,0,0,0
Mir1971,0,0,0,0,0,0
Tnfsf11,0,0,0,0,0,0
Akap11,130,993,976,876,836,843
Dgkh,35,183,235,310,213,242
Vwa8,96,724,586,552,455,465
Zfp957,0,0,0,1,1,1
Rgcc,10,61,39,98,41,24
Naa16,58,366,404,417,274,291
Mtrf1,22,109,109,112,60,76
Kbtbd7,50,241,169,143,126,157
Kbtbd6,7,38,56,29,25,45
Wbp4,102,503,424,815,338,402
Elf1,371,2665,2333,2008,1683,1875
Sugt1,152,1138,911,1205,598,668
Lect1,0,0,0,1,0,0
4930452G13Rik,0,0,0,0,0,0
Mir759,0,0,0,0,0,0
Pcdh8,0,0,0,0,0,0
Gm10845,0,0,0,0,0,0
Olfm4,0,6,6,2,1,6
Pcdh17,0,2,2,0,1,0
9630013A20Rik,0,0,0,0,0,0
4930529K09Rik,0,0,0,0,0,0
Diap3,58,508,918,305,302,784
Tdrd3,44,225,195,249,177,176
Pcdh20,0,0,0,0,0,0
Gm5088,0,0,2,0,1,5
4930474H20Rik,0,0,0,0,0,0
Pcdh9,0,0,0,0,0,0
4921530L21Rik,0,0,0,0,0,0
Klhl1,0,0,0,0,0,0
Dach1,0,2,3,6,7,2
Mzt1,34,195,182,179,191,165
Bora,13,75,117,58,65,102
Dis3,83,724,700,828,607,742
Pibf1,86,264,225,452,167,206
Klf5,0,2,5,2,0,0
Klf12,0,0,0,0,0,0
Prr30,0,0,0,0,0,0
Tbc1d4,17,139,91,77,56,62
Commd6,18,107,91,141,77,95
Uchl3,37,123,162,219,70,91
Lmo7,0,1,1,0,0,0
Kctd12,352,2096,2083,2139,1760,2088
Mir5130,3,31,26,21,15,27
4933432I03Rik,0,0,1,0,0,2
Irg1,6,74,108,464,416,702
Cln5,71,495,546,506,454,568
Fbxl3,135,644,611,614,469,465
Mycbp2,224,1103,1373,1322,952,1095
Scel,0,0,0,0,0,2
Slain1,0,4,2,0,0,2
Slain1os,0,0,0,0,0,0
Ednrb,1,26,15,39,37,42
4930432J09Rik,0,0,0,0,0,0
Pou4f1,0,0,0,1,1,1
Rnf219,26,207,240,246,162,222
D130009I18Rik,0,0,0,0,0,0
Gm17066,20,146,122,151,139,127
Rbm26,140,767,792,828,675,710
Ndfip2,27,276,265,244,241,229
5430440P10Rik,0,0,0,0,0,2
4930449E01Rik,0,0,0,0,0,0
9330188P03Rik,0,0,0,0,0,0
Mir6390,0,0,0,0,0,0
Spry2,64,346,243,397,301,237
Trim52,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0
Slitrk1,0,0,0,0,0,0
Mir3964,0,0,0,0,0,0
Slitrk6,0,0,0,0,0,0
Slitrk5,0,0,0,0,0,0
Mir466,0,0,0,0,0,0
4930524C18Rik,0,0,0,0,0,0
1700100I10Rik,0,0,0,0,0,0
Mir17,0,1,1,2,2,1
Mir18,0,2,4,5,8,2
Mir19a,0,5,3,3,8,2
Mir20a,0,9,2,4,6,9
Mir19b-1,0,8,1,0,11,6
Mir17hg,7,45,53,43,74,55
Mir92-1,0,7,6,1,8,2
Gpc5,0,0,0,0,0,0
4930505G20Rik,0,0,0,0,0,0
Gpc6,0,0,0,0,0,0
Mir6239,0,0,0,0,0,0
Dct,0,0,0,0,0,0
Tgds,35,213,185,205,130,161
Gpr180,18,176,180,127,140,161
Sox21,0,0,0,0,0,0
LOC105245869,0,0,0,0,0,0
Mir6241,0,0,0,0,0,0
Gm9376,0,0,0,0,0,0
1700044C05Rik,0,0,0,0,0,0
Abcc4,51,445,526,326,292,371
Mir6391,0,1,0,0,0,0
Cldn10,0,0,0,0,0,0
Dzip1,0,0,2,3,1,0
Dnajc3,159,809,913,1020,594,725
Uggt2,1,14,14,6,9,7
Hs6st3,0,0,0,0,0,0
1700006F04Rik,0,0,0,0,0,0
Oxgr1,0,0,0,0,0,0
Mbnl2,441,3445,3016,3072,2449,2710
Rap2a,320,1638,1411,1434,1043,1220
Ipo5,406,2722,2748,3022,2402,2829
Farp1,0,6,5,4,3,5
Stk24,159,1249,1076,1013,744,765
Slc15a1,0,0,0,0,0,0
Dock9,8,24,21,27,13,19
1810041H14Rik,1,2,2,1,2,1
Ubac2,35,171,199,136,138,163
Gpr18,0,2,1,1,1,1
Gpr183,135,907,624,574,342,350
Timm8a2,0,0,0,0,0,1
A330035P11Rik,0,3,3,3,1,10
Tm9sf2,357,2305,2164,1875,1538,1608
Clybl,8,109,78,65,51,83
1700108J01Rik,0,0,0,0,0,0
Gm5089,0,0,0,0,0,0
Zic5,0,0,0,0,0,0
2610035F20Rik,0,0,0,0,0,0
Zic2,0,0,1,0,0,0
Pcca,33,247,254,237,187,181
Ggact,14,54,44,41,26,26
Tmtc4,11,65,60,33,40,42
AA536875,0,0,0,0,0,0
Nalcn,0,0,0,0,0,0
Itgbl1,0,0,0,0,0,0
Fgf14,0,0,0,0,0,0
1700024B18Rik,0,0,0,0,0,0
Sepp1,528,2550,1716,2357,1214,1303
Ccdc152,0,0,0,0,0,0
Ghr,1,0,1,3,2,0
Fbxo4,70,210,189,284,129,122
AW549877,36,216,215,251,182,179
A630020A06,0,0,0,0,0,2
BC037032,0,2,1,4,6,1
Oxct1,412,2111,2223,1912,1216,1661
Plcxd3,0,0,0,0,0,0
C6,0,0,0,0,0,0
Mroh2b,0,0,0,0,0,0
C7,0,0,0,0,0,0
Card6,21,165,145,110,102,77
Rpl37,1068,628,614,4485,300,548
Snord72,6,5,3,4,5,8
Prkaa1,353,2354,1923,2309,1618,1726
Ttc33,40,327,299,434,235,238
Ptger4,49,365,354,320,295,333
5430437J10Rik,0,7,12,15,12,14
Dab2,1736,15409,13835,10107,8256,9307
C9,0,0,5,5,2,1
Fyb,1543,6504,5101,9667,4502,4577
Rictor,121,659,766,845,608,665
Osmr,0,0,0,0,0,0
Lifr,31,199,205,93,72,89
Egflam,0,0,0,0,0,0
Gdnf,0,2,0,0,1,0
Wdr70,38,174,147,227,123,163
Nup155,110,835,1009,611,577,737
2410089E03Rik,34,242,233,195,168,209
Nipbl,479,2438,2210,2751,1490,1591
Slc1a3,0,0,0,0,0,0
Ranbp3l,0,0,0,0,0,0
Nadk2,21,125,96,119,93,86
Skp2,13,189,221,86,106,191
Lmbrd2,106,501,565,462,401,443
Ugt3a1,0,0,0,0,0,0
Ugt3a2,0,0,0,0,0,0
Capsl,0,0,3,0,1,0
Il7r,446,2906,2080,2911,2514,2264
Spef2,0,12,16,18,2,8
Prlr,0,0,1,0,0,0
Agxt2,0,0,0,0,0,0
Dnajc21,97,224,179,642,182,228
Brix1,127,436,387,675,356,493
Rad1,22,81,92,62,50,82
Ttc23l,0,1,0,0,0,0
Rai14,247,1155,1027,2256,1062,1198
Gm10389,0,3,7,9,3,2
4930556M19Rik,10,9,6,11,3,10
Gm19276,0,1,1,0,0,0
C1qtnf3,0,0,0,0,1,0
Amacr,6,29,31,19,24,23
Slc45a2,0,0,0,0,0,0
Rxfp3,0,0,0,0,0,0
Adamts12,0,0,0,0,0,0
Tars,300,772,814,1528,528,705
Npr3,0,1,0,0,0,0
Gm5144,0,0,0,0,0,0
1700047G03Rik,0,0,0,0,0,0
Sub1,119,352,346,641,293,302
Zfr,278,1743,1590,2279,1253,1428
Mir1898,0,1,4,3,2,4
Mtmr12,90,526,490,518,345,442
Golph3,160,1067,911,883,722,867
Pdzd2,2,1,3,2,2,2
6030458C11Rik,36,341,286,312,265,259
Drosha,96,548,419,609,432,441
Cdh6,0,0,0,0,0,0
Cdh9,0,3,0,1,0,1
4921515E04Rik,0,0,0,0,0,0
Cdh10,0,0,0,0,0,0
Acot10,0,3,2,6,3,7
Cdh12,0,0,0,0,0,0
Gm5803,11,31,76,90,40,104
Cdh18,0,0,0,0,0,0
Basp1,653,3241,2930,4786,2362,3049
Gm5468,0,0,0,0,0,1
Myo10,434,1784,1586,3191,1615,1649
Fam134b,197,1922,1600,1026,1006,1228
Mir7212,0,3,0,1,1,2
Zfp622,123,443,414,682,380,407
March11,0,0,0,0,0,0
Fbxl7,0,0,0,0,0,0
Ank,126,1311,1346,741,751,1037
Mir7117,0,0,3,0,0,0
Otulin,134,450,465,640,345,386
Fam105a,156,792,642,558,333,359
Trio,200,1110,1153,1441,1071,1186
Dnah5,0,0,0,0,0,0
Ctnnd2,100,860,770,727,555,672
4930430F21Rik,0,0,0,0,0,0
